1997.08.01,00:00,1.06340,1.09470,1.03440,1.08190,4138
1997.09.01,00:00,1.07880,1.11930,1.06310,1.11130,3883
1997.10.01,00:00,1.11130,1.14400,1.09130,1.13340,4006
1997.11.01,00:00,1.13400,1.15370,1.10570,1.10910,3133
1997.12.01,00:00,1.10970,1.11250,1.08670,1.08740,2737
1998.01.01,00:00,1.08800,1.11580,1.06080,1.06860,3695
1998.02.01,00:00,1.06720,1.09620,1.06460,1.07670,3012
1998.03.01,00:00,1.07780,1.09620,1.07210,1.07690,3361
1998.04.01,00:00,1.07550,1.11010,1.07000,1.10250,3105
1998.05.01,00:00,1.10100,1.12160,1.09910,1.10340,3110
1998.06.01,00:00,1.10100,1.11880,1.08600,1.09830,3098
1998.07.01,00:00,1.09590,1.11780,1.07900,1.11000,3063
1998.08.01,00:00,1.10800,1.13060,1.08760,1.13060,3360
1998.09.01,00:00,1.12900,1.18400,1.11920,1.18020,4885
1998.10.01,00:00,1.17770,1.24010,1.17700,1.19020,5466
1998.11.01,00:00,1.19050,1.19430,1.14550,1.16000,3795
1998.12.01,00:00,1.15950,1.19670,1.15650,1.17240,3879
1999.01.01,00:00,1.17950,1.18600,1.13400,1.13680,358705
1999.02.01,00:00,1.13800,1.14020,1.09220,1.10290,337546
1999.03.01,00:00,1.09920,1.10740,1.06780,1.07620,489951
1999.04.01,00:00,1.07640,1.08870,1.05450,1.05750,420310
1999.05.01,00:00,1.05890,1.08360,1.03950,1.04200,491777
1999.06.01,00:00,1.04240,1.05660,1.02560,1.03590,589653
1999.07.01,00:00,1.03610,1.07460,1.01040,1.07080,438950
1999.08.01,00:00,1.06970,1.08290,1.03950,1.05640,343488
1999.09.01,00:00,1.05640,1.07330,1.02840,1.06780,344587
1999.10.01,00:00,1.06800,1.09170,1.04290,1.05210,417636
1999.11.01,00:00,1.05360,1.05980,1.00340,1.00880,476727
1999.12.01,00:00,1.00860,1.03000,0.99860,1.00860,360151
2000.01.01,00:00,1.00800,1.04190,0.96650,0.97110,490098
2000.02.01,00:00,0.97110,1.00940,0.93990,0.96260,388704
2000.03.01,00:00,0.96280,0.97970,0.94760,0.95760,441303
2000.04.01,00:00,0.95680,0.97150,0.90570,0.91120,292871
2000.05.01,00:00,0.91130,0.94150,0.88400,0.93650,290421
2000.06.01,00:00,0.93630,0.97040,0.92820,0.95270,380477
2000.07.01,00:00,0.95240,0.96020,0.91900,0.92690,96204
2000.08.01,00:00,0.92650,0.92930,0.88380,0.88880,3815
2000.09.01,00:00,0.88850,0.90450,0.84370,0.88480,4903
2000.10.01,00:00,0.88380,0.88650,0.82250,0.84910,4010
2000.11.01,00:00,0.84810,0.87970,0.83660,0.87290,4437
2000.12.01,00:00,0.87190,0.94330,0.86980,0.94260,4079
2001.01.01,00:00,0.94210,0.95990,0.91130,0.93790,4931
2001.02.01,00:00,0.93750,0.94510,0.90110,0.92390,3881
2001.03.01,00:00,0.92290,0.93880,0.87470,0.87600,3967
2001.04.01,00:00,0.87400,0.90970,0.86950,0.88930,516182
2001.05.01,00:00,0.88940,0.90100,0.84380,0.84440,600148
2001.06.01,00:00,0.84540,0.86780,0.84100,0.84940,509734
2001.07.01,00:00,0.85050,0.88280,0.83470,0.87630,393436
2001.08.01,00:00,0.87640,0.92440,0.87380,0.91260,334424
2001.09.01,00:00,0.90940,0.93380,0.88220,0.91140,306851
2001.10.01,00:00,0.91160,0.92480,0.88670,0.90020,372131
2001.11.01,00:00,0.90030,0.91260,0.87330,0.89660,528552
2001.12.01,00:00,0.89570,0.90870,0.87390,0.88970,652467
2002.01.01,00:00,0.89070,0.90700,0.85700,0.85930,583520
2002.02.01,00:00,0.85940,0.88050,0.85620,0.86930,426767
2002.03.01,00:00,0.86940,0.88720,0.86290,0.87230,484152
2002.04.01,00:00,0.87150,0.90480,0.87100,0.90040,480178
2002.05.01,00:00,0.90050,0.94170,0.89910,0.93400,509827
2002.06.01,00:00,0.93260,0.99940,0.93010,0.99120,545451
2002.07.01,00:00,0.99120,1.02060,0.97130,0.97710,670436
2002.08.01,00:00,0.97730,0.99220,0.96210,0.98220,501007
2002.09.01,00:00,0.98230,0.99950,0.96070,0.98670,529566
2002.10.01,00:00,0.98660,0.99300,0.96860,0.99060,141547
2002.11.01,00:00,0.99050,1.01740,0.98750,0.99490,121726
2002.12.01,00:00,0.99440,1.05070,0.98590,1.04880,120849
2003.01.01,00:00,1.04990,1.09100,1.03340,1.07700,123200
2003.02.01,00:00,1.07870,1.09400,1.06640,1.08080,153482
2003.03.01,00:00,1.07780,1.10870,1.04990,1.09150,188078
2003.04.01,00:00,1.09190,1.11920,1.05580,1.11830,196574
2003.05.01,00:00,1.11840,1.19380,1.11520,1.17740,261796
2003.06.01,00:00,1.17190,1.19340,1.13970,1.15240,247877
2003.07.01,00:00,1.15240,1.16120,1.11090,1.12340,239846
2003.08.01,00:00,1.12330,1.14290,1.07910,1.09830,165318
2003.09.01,00:00,1.09870,1.17390,1.07610,1.16530,236313
2003.10.01,00:00,1.16520,1.18620,1.15310,1.15930,282893
2003.11.01,00:00,1.15800,1.20180,1.13730,1.19950,216798
2003.12.01,00:00,1.19880,1.26500,1.19370,1.25950,208547
2004.01.01,00:00,1.25990,1.29000,1.23350,1.24790,271863
2004.02.01,00:00,1.24830,1.29300,1.23720,1.24930,254064
2004.03.01,00:00,1.24830,1.25440,1.20470,1.23170,306411
2004.04.01,00:00,1.23190,1.23920,1.17580,1.19820,254389
2004.05.01,00:00,1.19910,1.22970,1.17720,1.21900,261534
2004.06.01,00:00,1.21880,1.23550,1.19520,1.21990,249040
2004.07.01,00:00,1.21990,1.24630,1.19910,1.20200,269689
2004.08.01,00:00,1.20690,1.23920,1.19680,1.21820,249082
2004.09.01,00:00,1.21820,1.24460,1.20260,1.24370,237281
2004.10.01,00:00,1.24370,1.28420,1.22240,1.27970,240451
2004.11.01,00:00,1.28030,1.33370,1.26560,1.32830,275098
2004.12.01,00:00,1.32810,1.36670,1.31370,1.35560,264121
2005.01.01,00:00,1.35560,1.35840,1.29220,1.30380,301095
2005.02.01,00:00,1.30370,1.32810,1.27300,1.32280,226048
2005.03.01,00:00,1.32260,1.34830,1.28540,1.29630,155428
2005.04.01,00:00,1.29630,1.31260,1.27640,1.28720,152488
2005.05.01,00:00,1.28620,1.29890,1.22950,1.23050,148458
2005.06.01,00:00,1.23040,1.23520,1.19830,1.21060,241577
2005.07.01,00:00,1.21060,1.22580,1.18670,1.21230,238825
2005.08.01,00:00,1.21240,1.24860,1.21180,1.23450,251916
2005.09.01,00:00,1.23460,1.25880,1.19760,1.20200,169422
2005.10.01,00:00,1.20220,1.22020,1.18760,1.19900,128435
2005.11.01,00:00,1.19920,1.20830,1.16390,1.17870,127537
2005.12.01,00:00,1.17890,1.20600,1.16610,1.18390,116787
2006.01.01,00:00,1.18460,1.23220,1.18000,1.21550,142818
2006.02.01,00:00,1.21530,1.21630,1.18240,1.19200,152093
2006.03.01,00:00,1.19210,1.22080,1.18580,1.21200,181106
2006.04.01,00:00,1.21160,1.26330,1.20320,1.26130,162042
2006.05.01,00:00,1.26270,1.29720,1.25550,1.28090,220171
2006.06.01,00:00,1.28060,1.29780,1.24750,1.27890,188955
2006.07.01,00:00,1.27830,1.28610,1.24570,1.27660,120029
2006.08.01,00:00,1.27680,1.29380,1.26940,1.28130,104192
2006.09.01,00:00,1.28120,1.28740,1.26300,1.26800,112986
2006.10.01,00:00,1.26820,1.27810,1.24820,1.27600,123676
2006.11.01,00:00,1.27620,1.32740,1.26810,1.32410,129134
2006.12.01,00:00,1.32400,1.33630,1.30520,1.32010,135522
2007.01.01,00:00,1.32410,1.32960,1.28670,1.30320,143574
2007.02.01,00:00,1.30310,1.32580,1.29120,1.32280,113247
2007.03.01,00:00,1.32290,1.34100,1.30710,1.33540,151057
2007.04.01,00:00,1.33750,1.36870,1.33170,1.36460,116886
2007.05.01,00:00,1.36450,1.36720,1.34060,1.34520,107359
2007.06.01,00:00,1.34510,1.35530,1.32620,1.35420,92998
2007.07.01,00:00,1.35310,1.38520,1.35280,1.36830,128317
2007.08.01,00:00,1.36820,1.38390,1.33600,1.36290,187397
2007.09.01,00:00,1.36320,1.42780,1.35500,1.42740,135428
2007.10.01,00:00,1.42720,1.45040,1.40150,1.44780,171406
2007.11.01,00:00,1.44790,1.49670,1.44030,1.46310,227633
2007.12.01,00:00,1.46340,1.47700,1.43100,1.45820,162316
2008.01.01,00:00,1.45940,1.49220,1.43650,1.48590,977352
2008.02.01,00:00,1.48590,1.52380,1.44390,1.51780,918074
2008.03.01,00:00,1.51889,1.59041,1.51441,1.57874,1095812
2008.04.01,00:00,1.57868,1.60191,1.55100,1.56219,1144102
2008.05.01,00:00,1.56216,1.58174,1.52841,1.55518,1063459
2008.06.01,00:00,1.55539,1.58425,1.53021,1.57544,1076395
2008.07.01,00:00,1.57550,1.60373,1.55211,1.56027,1105443
2008.08.01,00:00,1.56026,1.56301,1.45721,1.46950,1019146
2008.09.01,00:00,1.46945,1.48647,1.38815,1.40925,1239819
2008.10.01,00:00,1.40926,1.41737,1.23285,1.27304,1414169
2008.11.01,00:00,1.27340,1.31154,1.23876,1.27115,1147021
2008.12.01,00:00,1.27110,1.47181,1.25495,1.39498,941218
2009.01.01,00:00,1.38399,1.39859,1.27623,1.28110,1118509
2009.02.01,00:00,1.27725,1.30925,1.25133,1.26700,951723
2009.03.01,00:00,1.26215,1.37379,1.24562,1.32486,1042970
2009.04.01,00:00,1.32496,1.35807,1.28848,1.32286,846704
2009.05.01,00:00,1.32281,1.41675,1.32119,1.41440,1252910
2009.06.01,00:00,1.41437,1.43380,1.37476,1.40323,1522689
2009.07.01,00:00,1.40315,1.43041,1.38322,1.42549,1514034
2009.08.01,00:00,1.42727,1.44465,1.40450,1.43327,1223758
2009.09.01,00:00,1.43329,1.48433,1.41769,1.46408,1182822
2009.10.01,00:00,1.46406,1.50621,1.44803,1.47161,908160
2009.11.01,00:00,1.47161,1.51439,1.46261,1.50040,678811
2009.12.01,00:00,1.50033,1.51407,1.42170,1.43291,578660
2010.01.01,00:00,1.43005,1.45776,1.38607,1.38610,661507
2010.02.01,00:00,1.38622,1.40257,1.34431,1.36270,693232
2010.03.01,00:00,1.36230,1.38172,1.32667,1.35101,701964
2010.04.01,00:00,1.35086,1.36911,1.31142,1.32927,642333
2010.05.01,00:00,1.33559,1.33593,1.21431,1.23041,1514513
2010.06.01,00:00,1.23043,1.24666,1.18757,1.22353,1353095
2010.07.01,00:00,1.22352,1.31057,1.21928,1.30483,1179001
2010.08.01,00:00,1.30615,1.33333,1.25871,1.26788,1544503
2010.09.01,00:00,1.26791,1.36828,1.26432,1.36331,2246944
2010.10.01,00:00,1.36336,1.41575,1.36181,1.39452,1938525
2010.11.01,00:00,1.39652,1.42814,1.29683,1.29814,3464844
2010.12.01,00:00,1.29830,1.34975,1.29704,1.33608,4176439
2011.01.01,00:00,1.33452,1.37577,1.28721,1.36924,4403479
2011.02.01,00:00,1.36924,1.38609,1.34270,1.38053,4231977
2011.03.01,00:00,1.38044,1.42479,1.37424,1.41564,4452043
2011.04.01,00:00,1.41566,1.48811,1.40611,1.48071,4317154
2011.05.01,00:00,1.48191,1.49393,1.39688,1.43950,5930934
2011.06.01,00:00,1.43956,1.46956,1.40727,1.45011,4460026
2011.07.01,00:00,1.45000,1.45772,1.38370,1.43975,4015811
2011.08.01,00:00,1.43798,1.45484,1.40543,1.43683,4936454
2011.09.01,00:00,1.43687,1.43853,1.33616,1.33846,4877411
2011.10.01,00:00,1.33427,1.42467,1.31449,1.38592,5397454
2011.11.01,00:00,1.38588,1.38709,1.32117,1.34452,5142490
2011.12.01,00:00,1.34447,1.35490,1.28575,1.29587,2511788
2012.01.01,00:00,1.29293,1.32327,1.26234,1.30827,2898904
2012.02.01,00:00,1.30828,1.34857,1.29740,1.33237,2092915
2012.03.01,00:00,1.33233,1.33849,1.30033,1.33420,1894220
2012.04.01,00:00,1.33585,1.33799,1.29940,1.32381,1782966
2012.05.01,00:00,1.32382,1.32829,1.23357,1.23648,1730392
2012.06.01,00:00,1.23640,1.27474,1.22880,1.26654,2372264
2012.07.01,00:00,1.26762,1.26794,1.20414,1.23023,1786725
2012.08.01,00:00,1.23030,1.26367,1.21332,1.25771,1698119
2012.09.01,00:00,1.25698,1.31710,1.25008,1.28573,1529003
2012.10.01,00:00,1.28428,1.31388,1.28029,1.29559,1324191
2012.11.01,00:00,1.29558,1.30271,1.26602,1.29847,1250532
2012.12.01,00:00,1.29898,1.33073,1.28763,1.31960,1064847
2013.01.01,00:00,1.32655,1.35933,1.29966,1.35776,1375600
2013.02.01,00:00,1.35776,1.37106,1.31443,1.31977,1097895
